HarvardX/PH278x/2013_Spring,MHxPC130484133,1,1,0,0,United States,NA,NA,NA,0,2013/4/27,2013/6/3,33,3,6,2,0
HarvardX/PH278x/2013_Spring,MHxPC130243887,1,1,0,0,Other Europe,NA,NA,NA,0,2013/1/1,2013/5/25,84,2,5,2,0
HarvardX/PH278x/2013_Spring,MHxPC130115724,1,1,0,0,United States,NA,NA,NA,0.05,2013/2/14,2013/6/19,149,7,22,2,0
HarvardX/PH278x/2013_Spring,MHxPC130389796,1,1,0,0,United States,NA,NA,NA,0,2012/12/19,2013/6/2,61,6,8,1,0
HarvardX/PH278x/2013_Spring,MHxPC130265317,1,1,0,0,United States,NA,NA,NA,0,2013/1/17,2013/5/23,7,1,2,1,0
HarvardX/PH278x/2013_Spring,MHxPC130508393,1,0,0,0,Germany,NA,NA,NA,0,2013/3/30,2013/3/30,2,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130569306,1,1,1,1,United States,NA,NA,NA,0.86,2013/2/4,2013/8/21,2087,36,466,7,1
HarvardX/PH278x/2013_Spring,MHxPC130412647,1,0,0,0,United Kingdom,NA,NA,NA,0,2012/12/21,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130279842,1,1,1,0,United States,NA,NA,NA,0.37,2013/5/19,2013/9/1,1099,11,63,8,0
HarvardX/PH278x/2013_Spring,MHxPC130398623,1,0,0,0,United Kingdom,NA,NA,NA,0,2012/12/31,2013/5/14,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130288564,1,0,0,0,Other South Asia,NA,NA,NA,,2013/2/14,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130512377,1,1,0,0,United Kingdom,NA,NA,NA,0,2012/12/27,2013/6/1,11,2,1,2,0
HarvardX/PH278x/2013_Spring,MHxPC130569592,1,0,0,0,United States,NA,NA,NA,0,2013/2/20,2013/2/20,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130596040,1,1,0,0,United Kingdom,NA,NA,NA,0,2013/4/16,2013/5/17,144,4,11,2,0
HarvardX/PH278x/2013_Spring,MHxPC130318951,1,0,0,0,United States,NA,NA,NA,,2013/2/14,2013/2/14,3,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130362151,1,1,0,0,United States,NA,NA,NA,0,2013/4/28,2013/6/6,101,6,4,3,0
HarvardX/PH278x/2013_Spring,MHxPC130402018,1,1,0,0,Colombia,NA,NA,NA,0,2012/12/20,2013/7/25,372,9,35,2,0
HarvardX/PH278x/2013_Spring,MHxPC130077024,1,0,0,0,Poland,NA,NA,NA,0,2013/3/24,2013/3/24,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130452666,1,0,0,0,Japan,NA,NA,NA,0,2013/3/10,2013/3/11,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130415320,1,1,0,0,Russian Federation,NA,NA,NA,0,2013/2/17,2013/5/23,22,2,4,1,0
HarvardX/PH278x/2013_Spring,MHxPC130256865,1,0,0,0,Other Middle East/Central Asia,NA,NA,NA,0,2013/1/23,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130289935,1,0,0,0,United States,NA,NA,NA,0,2013/2/14,2013/2/14,1,1,,1,0
HarvardX/PH278x/2013_Spring,MHxPC130320098,1,0,0,0,United States,NA,NA,NA,0,2012/12/24,2013/2/15,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130111546,1,1,1,1,Canada,NA,NA,NA,0.8,2012/12/22,2013/8/13,1147,27,143,8,0
HarvardX/PH278x/2013_Spring,MHxPC130183602,1,0,0,0,Other Africa,NA,NA,NA,0,2013/1/31,2013/3/24,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130256886,1,0,0,0,United Kingdom,NA,NA,NA,0,2013/2/14,2013/2/14,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130395428,1,0,0,0,Other Europe,NA,NA,NA,0,2013/2/25,2013/2/25,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130027051,1,1,0,0,India,NA,NA,NA,0,2013/4/17,2013/5/20,4,2,,1,0
HarvardX/PH278x/2013_Spring,MHxPC130565648,1,0,0,0,Unknown/Other,NA,NA,NA,0,2013/1/23,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130516199,1,1,0,0,Brazil,NA,NA,NA,0,2013/5/18,2013/9/4,209,5,,2,0
HarvardX/PH278x/2013_Spring,MHxPC130554270,1,0,0,0,United Kingdom,NA,NA,NA,0,2013/1/30,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130506060,1,0,0,0,United Kingdom,NA,NA,NA,0,2013/4/1,2013/4/1,2,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130085536,1,0,0,0,India,NA,NA,NA,0,2012/12/20,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130207197,1,1,0,0,Other Europe,NA,NA,NA,0,2012/12/20,2013/6/11,277,11,10,4,0
HarvardX/PH278x/2013_Spring,MHxPC130102050,1,1,0,0,United States,NA,NA,NA,0,2013/1/4,2013/6/6,28,3,,3,0
HarvardX/PH278x/2013_Spring,MHxPC130378854,1,1,0,0,United Kingdom,NA,NA,NA,0,2013/2/28,2013/6/24,271,4,10,4,0
HarvardX/PH278x/2013_Spring,MHxPC130123048,1,0,0,0,United States,NA,NA,NA,0,2013/1/24,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130306211,1,0,0,0,United States,NA,NA,NA,,2013/1/6,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130145608,1,1,0,0,Bangladesh,NA,NA,NA,0,2013/2/14,2013/6/1,65,1,,3,0
HarvardX/PH278x/2013_Spring,MHxPC130295771,1,1,0,0,Other Europe,NA,NA,NA,0,2013/1/16,2013/5/29,5,1,,1,0
HarvardX/PH278x/2013_Spring,MHxPC130514019,1,1,0,0,United States,NA,NA,NA,0,2013/4/30,2013/5/20,16,2,1,1,0
HarvardX/PH278x/2013_Spring,MHxPC130336329,1,1,1,1,United States,NA,NA,NA,0.75,2013/6/6,2013/7/31,1491,21,106,9,1
HarvardX/PH278x/2013_Spring,MHxPC130242622,1,0,0,0,United Kingdom,NA,NA,NA,0,2013/1/12,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130406922,1,0,0,0,Philippines,NA,NA,NA,0,2013/4/1,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130017972,1,1,0,0,Other Africa,NA,NA,NA,0.19,2013/3/30,2013/6/22,558,14,42,3,0
HarvardX/PH278x/2013_Spring,MHxPC130229078,1,0,0,0,United States,NA,NA,NA,,2012/12/20,2013/5/24,3,3,,,0
HarvardX/PH278x/2013_Spring,MHxPC130392295,1,1,0,0,India,NA,NA,NA,0,2013/1/15,2013/7/20,91,9,26,2,0
HarvardX/PH278x/2013_Spring,MHxPC130556691,1,0,0,0,Egypt,NA,NA,NA,0,2012/12/22,2013/9/2,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130078849,1,0,0,0,France,NA,NA,NA,0,2013/2/15,2013/2/15,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130148758,1,0,0,0,Other Europe,NA,NA,NA,,2012/12/25,2013/3/13,3,3,,,0
HarvardX/PH278x/2013_Spring,MHxPC130277439,1,1,0,0,United States,NA,NA,NA,0,2013/1/25,2013/5/31,5,1,,1,0
HarvardX/PH278x/2013_Spring,MHxPC130105462,1,1,0,0,United States,NA,NA,NA,0,2013/4/1,2013/5/30,195,5,30,2,0
HarvardX/PH278x/2013_Spring,MHxPC130208736,1,1,0,0,Nigeria,NA,NA,NA,0.11,2013/4/18,2013/7/11,535,8,64,3,0
HarvardX/PH278x/2013_Spring,MHxPC130161952,1,0,0,0,Other Middle East/Central Asia,NA,NA,NA,0,2013/2/19,2013/2/19,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130060489,1,0,0,0,United States,NA,NA,NA,,2012/12/20,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130335563,1,0,0,0,United Kingdom,NA,NA,NA,0,2013/2/26,2013/7/27,6,2,,,0
HarvardX/PH278x/2013_Spring,MHxPC130306271,1,0,0,0,United Kingdom,NA,NA,NA,0,2012/12/20,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130234531,1,0,0,0,United Kingdom,NA,NA,NA,0,2013/1/10,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130594562,1,0,0,0,Greece,NA,NA,NA,0,2013/1/23,2013/3/30,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130225424,1,0,0,0,United Kingdom,NA,NA,NA,0,2013/3/12,2013/3/12,2,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130258046,1,0,0,0,United States,NA,NA,NA,0,2013/2/17,2013/8/28,4,2,,,0
HarvardX/PH278x/2013_Spring,MHxPC130057800,1,0,0,0,Canada,NA,NA,NA,0,2012/12/20,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130279117,1,1,0,0,United States,NA,NA,NA,0,2013/4/2,2013/6/15,59,5,7,3,0
HarvardX/PH278x/2013_Spring,MHxPC130550925,1,1,0,1,United States,NA,NA,NA,0.53,2013/1/20,2013/6/24,906,13,69,4,0
HarvardX/PH278x/2013_Spring,MHxPC130134709,1,1,0,0,Canada,NA,NA,NA,0,2012/12/20,2013/5/21,95,3,4,2,0
HarvardX/PH278x/2013_Spring,MHxPC130360515,1,1,1,0,Germany,NA,NA,NA,0.19,2013/4/1,2013/8/17,2170,26,133,10,0
HarvardX/PH278x/2013_Spring,MHxPC130558755,1,1,0,0,Other Oceania,NA,NA,NA,0.14,2013/2/14,2013/5/24,280,3,25,3,0
HarvardX/PH278x/2013_Spring,MHxPC130332397,1,0,0,0,United States,NA,NA,NA,,2013/2/13,2013/2/13,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130066888,1,0,0,0,United Kingdom,NA,NA,NA,0,2012/12/22,2013/4/4,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130270839,1,1,0,0,Other Middle East/Central Asia,NA,NA,NA,0,2013/1/27,2013/5/18,69,2,,1,0
HarvardX/PH278x/2013_Spring,MHxPC130163031,1,1,0,0,United States,NA,NA,NA,0,2013/3/16,2013/6/11,142,4,16,2,0
HarvardX/PH278x/2013_Spring,MHxPC130327239,1,0,0,0,Canada,NA,NA,NA,,2013/2/20,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130009684,1,0,0,0,Other Africa,NA,NA,NA,0,2013/1/29,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130136479,1,0,0,0,United Kingdom,NA,NA,NA,0,2013/1/29,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130286129,1,1,0,0,Other South America,NA,NA,NA,0,2013/3/9,2013/5/16,59,3,4,2,0
HarvardX/PH278x/2013_Spring,MHxPC130076961,1,0,0,0,India,NA,NA,NA,0,2013/3/10,2013/3/10,2,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130070520,1,0,0,0,United Kingdom,NA,NA,NA,0,2013/2/20,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130223277,1,0,0,0,Canada,NA,NA,NA,0,2013/4/29,2013/4/29,2,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130364939,1,0,0,0,United States,NA,NA,NA,0,2013/1/26,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130451196,1,1,0,0,United Kingdom,NA,NA,NA,0,2013/1/23,2013/5/23,99,1,2,2,0
HarvardX/PH278x/2013_Spring,MHxPC130330009,1,0,0,0,Germany,NA,NA,NA,0,2013/2/14,2013/2/14,2,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130086768,1,0,0,0,United Kingdom,NA,NA,NA,0,2013/1/27,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130226014,1,1,0,0,United Kingdom,NA,NA,NA,0.21,2013/4/12,2013/6/6,657,5,58,3,0
HarvardX/PH278x/2013_Spring,MHxPC130472600,1,1,0,0,United States,NA,NA,NA,0,2012/12/21,2013/6/12,8,4,,1,0
HarvardX/PH278x/2013_Spring,MHxPC130464448,1,0,0,0,United Kingdom,NA,NA,NA,,2013/3/19,2013/4/12,7,4,,,0
HarvardX/PH278x/2013_Spring,MHxPC130065916,1,0,0,0,United States,NA,NA,NA,0,2013/1/23,2013/3/9,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130364807,1,1,0,0,United States,NA,NA,NA,0,2013/1/20,2013/5/27,195,4,33,2,0
HarvardX/PH278x/2013_Spring,MHxPC130479701,1,1,0,0,United Kingdom,NA,NA,NA,0,2012/12/21,2013/5/15,17,1,3,2,0
HarvardX/PH278x/2013_Spring,MHxPC130144273,1,0,0,0,Other Europe,NA,NA,NA,0,2013/2/22,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130380452,1,0,0,0,United States,NA,NA,NA,0,2013/3/30,2013/3/30,2,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130314695,1,1,0,0,Indonesia,NA,NA,NA,0,2013/5/14,2013/6/6,189,9,5,3,0
HarvardX/PH278x/2013_Spring,MHxPC130315768,1,1,0,0,United States,NA,NA,NA,0,2013/5/23,2013/5/31,8,1,,1,0
HarvardX/PH278x/2013_Spring,MHxPC130156145,1,1,1,0,Brazil,NA,NA,NA,0,2013/5/9,2013/8/14,885,31,94,9,0
HarvardX/PH278x/2013_Spring,MHxPC130314132,1,1,0,0,Other South Asia,NA,NA,NA,0,2013/1/29,2013/6/19,3,2,,,0
HarvardX/PH278x/2013_Spring,MHxPC130512621,1,0,0,0,Canada,NA,NA,NA,0,2012/12/20,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130388108,1,0,0,0,Other Europe,NA,NA,NA,0,2012/12/20,2013/3/12,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130541391,1,0,0,0,United States,NA,NA,NA,,2013/4/10,2013/4/11,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130013729,1,0,0,0,Other Europe,NA,NA,NA,0,2013/1/27,2013/2/16,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130141519,1,0,0,0,United States,NA,NA,NA,0,2012/12/21,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130519864,1,0,0,0,United States,NA,NA,NA,0,2013/5/12,2013/5/13,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130451599,1,1,1,1,Australia,NA,NA,NA,0.85,2013/1/22,2013/8/25,2157,12,279,9,0
HarvardX/PH278x/2013_Spring,MHxPC130361837,1,0,0,0,United States,NA,NA,NA,0,2013/1/14,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130444889,1,1,0,0,Other South America,NA,NA,NA,0,2013/3/3,2013/5/22,23,4,3,2,0
HarvardX/PH278x/2013_Spring,MHxPC130365176,1,0,0,0,France,NA,NA,NA,0,2012/12/21,2013/3/6,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130413671,1,1,1,1,United States,NA,NA,NA,0.8,2012/12/21,2013/8/17,2117,68,365,9,0
HarvardX/PH278x/2013_Spring,MHxPC130392047,1,0,0,0,Unknown/Other,NA,NA,NA,,2012/12/20,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130071196,1,0,0,0,Other East Asia,NA,NA,NA,0,2012/12/20,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130379415,1,1,0,0,United States,NA,NA,NA,0,2013/1/7,2013/6/3,220,5,13,2,0
HarvardX/PH278x/2013_Spring,MHxPC130101865,1,1,0,0,Brazil,NA,NA,NA,0,2012/12/19,2013/5/17,67,7,1,2,0
HarvardX/PH278x/2013_Spring,MHxPC130081428,1,0,0,0,Unknown/Other,NA,NA,NA,0,2013/1/20,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130505054,1,0,0,0,United States,NA,NA,NA,0,2012/12/21,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130179432,1,0,0,0,United States,NA,NA,NA,0,2012/12/22,2013/3/13,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130246008,1,0,0,0,United States,NA,NA,NA,0,2013/3/17,2013/3/17,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130044163,1,0,0,0,Canada,NA,NA,NA,0,2013/3/31,2013/3/31,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130165932,1,1,0,0,Other Oceania,NA,NA,NA,0,2013/4/10,2013/6/1,110,5,3,2,0
HarvardX/PH278x/2013_Spring,MHxPC130570551,1,0,0,0,Unknown/Other,NA,NA,NA,0,2012/12/21,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130468174,1,0,0,0,Other Middle East/Central Asia,NA,NA,NA,,2012/12/29,2013/5/14,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130420782,1,1,0,0,Bangladesh,NA,NA,NA,0,2013/2/12,2013/5/18,6,2,,1,0
HarvardX/PH278x/2013_Spring,MHxPC130112298,1,0,0,0,Unknown/Other,NA,NA,NA,0,2012/12/20,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130232853,1,0,0,0,United States,NA,NA,NA,0,2012/12/22,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130526538,1,0,0,0,United States,NA,NA,NA,0,2012/12/20,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130161712,1,1,0,0,United States,NA,NA,NA,0,2012/12/26,2013/5/16,470,3,5,2,0
HarvardX/PH278x/2013_Spring,MHxPC130587928,1,0,0,0,United States,NA,NA,NA,,2013/1/2,2013/4/1,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130404169,1,0,0,0,Canada,NA,NA,NA,0,2013/2/14,2013/2/15,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130532107,1,0,0,0,United States,NA,NA,NA,,2013/1/15,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130033926,1,0,0,0,Russian Federation,NA,NA,NA,,2012/12/24,2013/3/28,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130034443,1,0,0,0,United States,NA,NA,NA,,2012/12/19,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130495349,1,0,0,0,United States,NA,NA,NA,0,2012/12/21,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130019397,1,1,0,0,India,NA,NA,NA,0,2013/4/30,2013/5/18,82,1,21,2,0
HarvardX/PH278x/2013_Spring,MHxPC130254640,1,1,0,0,United States,NA,NA,NA,0,2013/3/25,2013/5/17,6,2,1,1,0
HarvardX/PH278x/2013_Spring,MHxPC130508293,1,1,0,0,Egypt,NA,NA,NA,0,2013/1/17,2013/6/7,31,2,1,1,0
HarvardX/PH278x/2013_Spring,MHxPC130207607,1,0,0,0,United States,NA,NA,NA,,2012/12/22,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130294808,1,0,0,0,United States,NA,NA,NA,0,2013/1/30,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130045511,1,0,0,0,United States,NA,NA,NA,0,2013/3/27,2013/3/28,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130580748,1,0,0,0,Poland,NA,NA,NA,0,2012/12/21,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130586382,1,0,0,0,United Kingdom,NA,NA,NA,0,2012/12/21,2013/2/14,2,2,,,0
HarvardX/PH278x/2013_Spring,MHxPC130502525,1,1,1,1,Other Middle East/Central Asia,NA,NA,NA,0.79,2013/1/22,2013/7/20,1419,24,150,9,0
HarvardX/PH278x/2013_Spring,MHxPC130126661,1,0,0,0,United States,NA,NA,NA,0,2012/12/31,2013/2/14,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130090797,1,0,0,0,India,NA,NA,NA,0,2012/12/28,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130484289,1,0,0,0,United Kingdom,NA,NA,NA,0,2012/12/21,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130054719,1,0,0,0,India,NA,NA,NA,,2013/2/16,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130430366,1,1,0,0,United Kingdom,NA,NA,NA,0,2013/2/14,2013/5/21,108,1,2,3,0
HarvardX/PH278x/2013_Spring,MHxPC130369090,1,0,0,0,United Kingdom,NA,NA,NA,,2013/2/14,2013/5/14,2,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130255770,1,1,0,0,United Kingdom,NA,NA,NA,0.08,2012/12/21,2013/5/30,458,8,14,4,0
HarvardX/PH278x/2013_Spring,MHxPC130175090,1,0,0,0,Other Middle East/Central Asia,NA,NA,NA,0,2013/1/23,2013/8/3,7,6,,,0
HarvardX/PH278x/2013_Spring,MHxPC130478198,1,1,0,0,United States,NA,NA,NA,0.02,2013/1/1,2013/7/9,410,19,28,4,0
HarvardX/PH278x/2013_Spring,MHxPC130513094,1,1,0,0,Other Europe,NA,NA,NA,0,2013/5/5,2013/6/17,160,8,16,2,0
HarvardX/PH278x/2013_Spring,MHxPC130321213,1,0,0,0,Other South Asia,NA,NA,NA,0,2013/2/22,2013/5/15,2,2,,,0
HarvardX/PH278x/2013_Spring,MHxPC130395475,1,0,0,0,United States,NA,NA,NA,0,2013/1/7,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130277832,1,1,0,0,India,NA,NA,NA,0,2013/6/10,2013/6/10,5,1,1,1,0
HarvardX/PH278x/2013_Spring,MHxPC130418431,1,0,0,0,United Kingdom,NA,NA,NA,,2013/1/28,2013/5/14,2,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130454268,1,0,0,0,Russian Federation,NA,NA,NA,0,2013/3/31,2013/3/31,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130368298,1,0,0,0,Other Oceania,NA,NA,NA,0,2013/3/29,2013/3/30,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130165021,1,1,0,0,Russian Federation,NA,NA,NA,0,2013/5/22,2013/6/18,7,3,,1,0
HarvardX/PH278x/2013_Spring,MHxPC130135615,1,0,0,0,India,NA,NA,NA,0,2012/12/24,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130060961,1,0,0,0,China,NA,NA,NA,0,2013/1/15,2013/4/6,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130050918,1,1,1,1,Germany,NA,NA,NA,0.78,2013/4/5,2013/8/12,3993,35,1099,10,0
HarvardX/PH278x/2013_Spring,MHxPC130052738,1,0,0,0,Other Africa,NA,NA,NA,,2013/1/8,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130182844,1,1,0,0,India,NA,NA,NA,0,2013/1/23,2013/5/16,5,2,,1,0
HarvardX/PH278x/2013_Spring,MHxPC130394510,1,0,0,0,United Kingdom,NA,NA,NA,,2013/3/1,2013/3/1,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130037645,1,1,0,0,Other Europe,NA,NA,NA,0,2013/1/21,2013/8/15,193,5,5,3,0
HarvardX/PH278x/2013_Spring,MHxPC130561330,1,1,0,0,India,NA,NA,NA,0,2013/1/22,2013/9/6,56,1,2,2,0
HarvardX/PH278x/2013_Spring,MHxPC130164102,1,0,0,0,Other Europe,NA,NA,NA,0,2013/6/6,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130051323,1,1,0,0,United Kingdom,NA,NA,NA,0,2013/4/25,2013/9/4,52,3,8,1,0
HarvardX/PH278x/2013_Spring,MHxPC130550933,1,1,0,0,Other North & Central Amer.Caribbean,NA,NA,NA,0.1,2013/5/16,2013/6/1,419,5,29,4,0
HarvardX/PH278x/2013_Spring,MHxPC130113910,1,1,0,0,Other Europe,NA,NA,NA,0,2013/1/13,2013/6/6,232,5,26,3,0
HarvardX/PH278x/2013_Spring,MHxPC130040981,1,1,0,0,Philippines,NA,NA,NA,0.32,2013/1/23,2013/5/22,471,4,2,2,0
HarvardX/PH278x/2013_Spring,MHxPC130197656,1,0,0,0,Germany,NA,NA,NA,,2013/2/14,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130310723,1,1,0,0,Nigeria,NA,NA,NA,0,2012/12/20,2013/7/24,9,2,1,1,0
HarvardX/PH278x/2013_Spring,MHxPC130394762,1,1,0,0,Other Europe,NA,NA,NA,0,2012/12/28,2013/5/31,108,3,7,2,0
HarvardX/PH278x/2013_Spring,MHxPC130514886,1,0,0,0,United Kingdom,NA,NA,NA,,2013/4/28,2013/4/28,1,1,,,0
HarvardX/PH278x/2013_Spring,MHxPC130232546,1,0,0,0,Other Africa,NA,NA,NA,0,2012/12/20,2013/4/2,5,3,,,0
HarvardX/PH278x/2013_Spring,MHxPC130060531,1,0,0,0,Japan,NA,NA,NA,,2012/12/25,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130272217,1,1,0,0,United Kingdom,NA,NA,NA,0.02,2013/1/15,2013/5/26,87,5,10,2,0
HarvardX/PH278x/2013_Spring,MHxPC130389364,1,0,0,0,Greece,NA,NA,NA,0,2013/2/14,,,,,,0
HarvardX/PH278x/2013_Spring,MHxPC130427190,1,0,0,0,Other South America,NA,NA,NA,0,2013/2/14,2013/2/14,1,1,,,0
